request_datetime,response_datetime,event_id,account_id,branch_code,amount,jenis_mutasi,nomor_referensi,nomor_referensi_fwd,keterangan,amount_debit,amount_credit
2024-06-12 14:53:39.730133,2024-06-12 14:53:40.086256,2c1e383c-0c7a-48eb-8f0a-35a744f2b445,8887632340,001,2500.0000,D,24b177fd-60a3-4404-b5aa-06bcfa74a1d2,BCA817264304,Pembayaran Tagihan PLN - 411317536074,2500.0000,
2024-06-12 14:53:39.730133,2024-06-12 14:53:40.086256,2c1e383c-0c7a-48eb-8f0a-35a744f2b445,8887632340,001,7441735.0000,D,24b177fd-60a3-4404-b5aa-06bcfa74a1d2,BCA817264304,Pembayaran Tagihan PLN - 411317536074,7441735.0000,
2024-06-12 14:41:37.608398,2024-06-12 14:41:38.004726,06e82af4-07fb-4a6a-822f-f8e837246ec8,8887632340,001,7441735.0000,C,85170dd5-b490-49c1-8edc-f10b8d53c50e,BCA061446567R,REV Pembayaran Tagihan PLN - 411317536074,,7441735.0000
2024-06-12 14:41:37.608398,2024-06-12 14:41:38.004726,06e82af4-07fb-4a6a-822f-f8e837246ec8,8887632340,001,2500.0000,C,85170dd5-b490-49c1-8edc-f10b8d53c50e,BCA061446567R,REV Pembayaran Tagihan PLN - 411317536074,,2500.0000
2024-06-12 14:41:26.863511,2024-06-12 14:41:27.207170,c619251d-2d98-4ec2-a154-7fe90add9d1f,8887736299,888,50000.0000,C,e6a49174-05ad-4d28-8561-28e97580d0a6,BCA061241669R,REV Pembayaran Tagihan PLN - 325517536001,,50000.0000
2024-06-12 14:41:26.863511,2024-06-12 14:41:27.207170,c619251d-2d98-4ec2-a154-7fe90add9d1f,8887736299,888,2500.0000,C,e6a49174-05ad-4d28-8561-28e97580d0a6,BCA061241669R,REV Pembayaran Tagihan PLN - 325517536001,,2500.0000
2024-06-12 14:41:11.762974,2024-06-12 14:41:12.095139,6b5ca76e-97dc-442e-8ed1-0ef94f326a66,8887632340,001,7441735.0000,D,c6270733-16b4-43be-8889-06e7bc9da152,BCA061446567,Pembayaran Tagihan PLN - 411317536074,7441735.0000,
2024-06-12 14:41:11.762974,2024-06-12 14:41:12.095139,6b5ca76e-97dc-442e-8ed1-0ef94f326a66,8887632340,001,2500.0000,D,c6270733-16b4-43be-8889-06e7bc9da152,BCA061446567,Pembayaran Tagihan PLN - 411317536074,2500.0000,
2024-06-12 14:41:03.842628,2024-06-12 14:41:04.205779,12e4e2a0-b584-46e7-87b3-7404bbc13ba3,8887736299,888,50000.0000,D,d3985796-3fa6-4173-9aea-0b0b87c27ba5,BCA061241669,Pembayaran Tagihan PLN - 325517536001,50000.0000,
2024-06-12 14:41:03.842628,2024-06-12 14:41:04.205779,12e4e2a0-b584-46e7-87b3-7404bbc13ba3,8887736299,888,2500.0000,D,d3985796-3fa6-4173-9aea-0b0b87c27ba5,BCA061241669,Pembayaran Tagihan PLN - 325517536001,2500.0000,
2024-06-12 14:37:39.628034,2024-06-12 14:37:39.939017,ac59901b-b39c-4fd8-a883-095a707a652e,8887679861,004,20.0000,D,8416d35f-577d-4dfc-bbf5-011ca0f2d826,BCA857180678,MBSTRF 8887679861(DYAH ANGGR) to 0080006060(zakat1'123) -  ,20.0000,
2024-06-12 14:35:03.139828,2024-06-12 14:35:03.452623,69f2e68d-a0fc-4a3a-8d34-399ddae0e7a7,8887679861,004,10000.0000,D,d8d15062-7893-409f-85b4-40d986aac013,BCA700719748,MBSTRF 8887679861(DYAH ANGGR) to 0080006060(zakat1'123) -  ,10000.0000,
2024-06-12 14:30:21.387397,2024-06-12 14:30:21.693699,1d869965-6cfa-4dff-92c7-2bfea6aaf3ce,8887679200,001,70000000.0000,D,d037be1b-b272-49cc-9e9c-f4d761e287aa,BCA419171628,MBSTRF 8887679200(AFLANA ARK) to 8887741570(AFLANA ARK) - Wadiah Initial Fund,70000000.0000,
2024-06-12 14:29:49.370336,2024-06-12 14:29:49.800590,1dd05fe3-e097-4277-9b40-6327155386ee,8887736299,888,18900.0000,D,50fc8f7b-6744-47c3-a0c4-f8e544a3a5aa,BCA378379477,Pembayaran Tagihan PLN - 422017536003,18900.0000,
2024-06-12 14:29:49.370336,2024-06-12 14:29:49.800590,1dd05fe3-e097-4277-9b40-6327155386ee,8887736299,888,2500.0000,D,50fc8f7b-6744-47c3-a0c4-f8e544a3a5aa,BCA378379477,Pembayaran Tagihan PLN - 422017536003,2500.0000,
2024-06-12 14:29:40.588515,2024-06-12 14:29:40.943436,7e4848db-1b82-486f-8539-b0ec18d8128c,8887632340,001,2500.0000,D,c59cda94-4755-4f0b-ba19-860f431ff745,BCA378048062,Pembayaran Tagihan PLN - 518017536070,2500.0000,
2024-06-12 14:29:40.588515,2024-06-12 14:29:40.943436,7e4848db-1b82-486f-8539-b0ec18d8128c,8887632340,001,3716751.0000,D,c59cda94-4755-4f0b-ba19-860f431ff745,BCA378048062,Pembayaran Tagihan PLN - 518017536070,3716751.0000,
2024-06-12 14:11:58.027780,2024-06-12 14:11:58.361606,819cfd45-2187-49c5-964d-cfa4d197ebad,8887553801,888,3523.0000,D,6e92d232-1b5a-4f34-a9a0-264a4039aa0d,BCA315453534,MBSTRF 8887553801(JOSHUA ALV) to 0010461655(Yayasan La) - infaq,3523.0000,
2024-06-12 14:10:46.875353,2024-06-12 14:10:47.217058,bea09c33-4397-4ad1-84df-107cfc74ba39,8887724741,888,2758646.0000,D,1f46a4f9-ed34-4145-8ed5-aacb387a5bdc,BCA230990043,Pembayaran Tagihan PLN - 231017536011,2758646.0000,
2024-06-12 14:10:46.875353,2024-06-12 14:10:47.217058,bea09c33-4397-4ad1-84df-107cfc74ba39,8887724741,888,2500.0000,D,1f46a4f9-ed34-4145-8ed5-aacb387a5bdc,BCA230990043,Pembayaran Tagihan PLN - 231017536011,2500.0000,
2024-06-12 14:10:38.789194,2024-06-12 14:10:39.233402,b865947f-e785-4765-9903-eee1b834e5ff,8887736299,888,2500.0000,D,05918988-fc14-4d31-85a8-7712cf9f9e49,BCA230632989,Pembayaran Tagihan PLN - 161017536002,2500.0000,
2024-06-12 14:10:38.789194,2024-06-12 14:10:39.233402,b865947f-e785-4765-9903-eee1b834e5ff,8887736299,888,100100.0000,D,05918988-fc14-4d31-85a8-7712cf9f9e49,BCA230632989,Pembayaran Tagihan PLN - 161017536002,100100.0000,
2024-06-12 14:10:29.329031,2024-06-12 14:10:29.666477,8f623160-0b1a-40d0-b57a-95c3db66e904,8887632340,001,100100.0000,D,d7a8441e-8012-4e14-b40e-19afffbe0e13,BCA227286307,Pembayaran Tagihan PLN - 183017536002,100100.0000,
2024-06-12 14:10:29.329031,2024-06-12 14:10:29.666477,8f623160-0b1a-40d0-b57a-95c3db66e904,8887632340,001,2500.0000,D,d7a8441e-8012-4e14-b40e-19afffbe0e13,BCA227286307,Pembayaran Tagihan PLN - 183017536002,2500.0000,
2024-06-12 14:07:20.259540,2024-06-12 14:07:20.672896,816b9086-dbee-4896-b14d-c7ecc42466cd,8887553801,888,2500.0000,D,b7bbe9e6-bdbf-4d34-90fa-8804a2173994,37897468,BIF OUT - BDKIIDJ1 - NASABAH null DUMMY - tes double gak nih,2500.0000,
2024-06-12 14:07:20.259540,2024-06-12 14:07:20.672896,816b9086-dbee-4896-b14d-c7ecc42466cd,8887553801,888,38665.0000,D,b7bbe9e6-bdbf-4d34-90fa-8804a2173994,37897468,BIF OUT - BDKIIDJ1 - NASABAH null DUMMY - tes double gak nih,38665.0000,
2024-06-12 14:06:02.843190,2024-06-12 14:06:03.153655,a7b0be41-17e5-4943-82ff-efd21006718f,8887624420,005,21386.0000,C,a5d18f95-8601-42e3-be55-8fa8e199f43a,BCA960934439,MBSTRF 8887553801(JOSHUA ALV) to 8887624420(ESTER CARO) - tes double apa engak,,21386.0000
2024-06-12 14:06:02.843190,2024-06-12 14:06:03.153655,a7b0be41-17e5-4943-82ff-efd21006718f,8887553801,888,21386.0000,D,a5d18f95-8601-42e3-be55-8fa8e199f43a,BCA960934439,MBSTRF 8887553801(JOSHUA ALV) to 8887624420(ESTER CARO) - tes double apa engak,21386.0000,
2024-06-12 14:00:13.318642,2024-06-12 14:00:13.652668,a5f66a53-57dc-4b07-a91e-b67678ebf9a8,8887724741,888,2161756.0000,D,5b8ecf9d-933d-46bd-b8df-5f5ec2017d7e,BCA560177175,Pembayaran Tagihan PLN - 213117536013,2161756.0000,
2024-06-12 14:00:13.318642,2024-06-12 14:00:13.652668,a5f66a53-57dc-4b07-a91e-b67678ebf9a8,8887724741,888,2500.0000,D,5b8ecf9d-933d-46bd-b8df-5f5ec2017d7e,BCA560177175,Pembayaran Tagihan PLN - 213117536013,2500.0000,
2024-06-12 13:59:34.647589,2024-06-12 13:59:34.958542,26a616d9-7810-4b7a-9139-30b922050e81,8887632340,001,2500.0000,D,b0e39b30-dc5b-45ba-bb3d-1f07198455ec,BCA557633724,Pembayaran Tagihan PLN - 321117536064,2500.0000,
2024-06-12 13:59:34.647589,2024-06-12 13:59:34.958542,26a616d9-7810-4b7a-9139-30b922050e81,8887632340,001,7618200.0000,D,b0e39b30-dc5b-45ba-bb3d-1f07198455ec,BCA557633724,Pembayaran Tagihan PLN - 321117536064,7618200.0000,
2024-06-12 13:59:19.362933,2024-06-12 13:59:19.755919,a4fe9dfd-a4a4-46e4-941d-195d1d57664a,8887736299,888,9907.0000,D,5b3d1d36-7a9d-4e33-8e18-56cb3f0aeca7,BCA556749305,Pembayaran Tagihan PLN - 517117536002,9907.0000,
2024-06-12 13:59:19.362933,2024-06-12 13:59:19.755919,a4fe9dfd-a4a4-46e4-941d-195d1d57664a,8887736299,888,2500.0000,D,5b3d1d36-7a9d-4e33-8e18-56cb3f0aeca7,BCA556749305,Pembayaran Tagihan PLN - 517117536002,2500.0000,
2024-06-12 13:54:25.745585,2024-06-12 13:54:26.134225,0e04cd62-326d-4a0b-ab3d-1f4dc4039122,8887710559,888,123000.0000,C,fde91ed3-b81b-419c-aa70-06ee246ed611,BCA202406101335,Pindah Buku,,123000.0000
2024-06-12 13:02:21.031062,2024-06-12 13:02:21.378123,c0bea1bb-1c39-4b22-b21d-196369294dcf,8887644899,888,8139300.0000,D,bd6beb22-5a9f-43d8-a599-c7b6d11a0d5d,BCA38131275,Debet UM - 999EMB24000739,8139300.0000,
2024-06-12 13:02:21.031062,2024-06-12 13:02:21.378123,c0bea1bb-1c39-4b22-b21d-196369294dcf,8887644899,888,10000.0000,D,bd6beb22-5a9f-43d8-a599-c7b6d11a0d5d,BCA38131275,Debet UM - 999EMB24000739,10000.0000,
2024-06-12 13:02:21.031062,2024-06-12 13:02:21.378123,c0bea1bb-1c39-4b22-b21d-196369294dcf,8887644899,888,100000.0000,D,bd6beb22-5a9f-43d8-a599-c7b6d11a0d5d,BCA38131275,Debet UM - 999EMB24000739,100000.0000,
2024-06-12 12:29:53.177749,2024-06-12 12:29:53.613496,0e09c76e-ad33-415c-8a93-aae89566023b,8887733320,001,10000.0000,D,154ff2a8-a5bc-4a82-8fb0-9a080ddd6d28,BCA90719282,SKN OUT CENAIDJA  BCA BENEFICIARY INI  test,10000.0000,
2024-06-12 12:29:53.177749,2024-06-12 12:29:53.613496,0e09c76e-ad33-415c-8a93-aae89566023b,8887733320,001,2900.0000,D,154ff2a8-a5bc-4a82-8fb0-9a080ddd6d28,BCA90719282,SKN OUT CENAIDJA  BCA BENEFICIARY INI  test,2900.0000,
2024-06-12 12:04:39.050752,2024-06-12 12:04:39.417256,fefce932-0109-4176-8f98-950e0d000f32,8887694076,888,23560.0000,C,eac2e6ec-35ee-4b00-bc29-3b9cf89ea1b3,66216887R,BIF OUT - CENAIDJA - NASABAH BCA DUMMY -  ,,23560.0000
2024-06-12 12:04:39.050752,2024-06-12 12:04:39.417256,fefce932-0109-4176-8f98-950e0d000f32,8887694076,888,2500.0000,C,eac2e6ec-35ee-4b00-bc29-3b9cf89ea1b3,66216887R,BIF OUT - CENAIDJA - NASABAH BCA DUMMY -  ,,2500.0000
2024-06-12 12:04:31.320283,2024-06-12 12:04:31.654345,bf41a8b8-cc1a-436a-b08f-e759815c5995,8887694076,888,2500.0000,D,33762b7f-23d1-4341-aa40-aaebe9836183,66216887,BIF OUT - CENAIDJA - NASABAH BCA DUMMY -  ,2500.0000,
2024-06-12 12:04:31.320283,2024-06-12 12:04:31.654345,bf41a8b8-cc1a-436a-b08f-e759815c5995,8887694076,888,23560.0000,D,33762b7f-23d1-4341-aa40-aaebe9836183,66216887,BIF OUT - CENAIDJA - NASABAH BCA DUMMY -  ,23560.0000,
2024-06-12 11:58:20.987803,2024-06-12 11:58:21.341869,4dc74d2b-5729-4a1b-80fe-79b5b06a08b6,8887736299,888,50000.0000,D,53e05fe2-53ed-47da-8150-8d3a9274f8bf,BCA282010686,Pembayaran Tagihan PLN - 153017536001,50000.0000,
2024-06-12 11:58:20.987803,2024-06-12 11:58:21.341869,4dc74d2b-5729-4a1b-80fe-79b5b06a08b6,8887736299,888,2500.0000,D,53e05fe2-53ed-47da-8150-8d3a9274f8bf,BCA282010686,Pembayaran Tagihan PLN - 153017536001,2500.0000,
2024-06-12 11:58:13.386279,2024-06-12 11:58:13.751008,6ce659e6-fceb-476a-abe3-3030f3a27bc6,8887724741,888,2500.0000,D,58b2119b-1e90-4a09-b07d-f93efbd29867,BCA281768252,Pembayaran Tagihan PLN - 415117536022,2500.0000,
2024-06-12 11:58:13.386279,2024-06-12 11:58:13.751008,6ce659e6-fceb-476a-abe3-3030f3a27bc6,8887724741,888,100100.0000,D,58b2119b-1e90-4a09-b07d-f93efbd29867,BCA281768252,Pembayaran Tagihan PLN - 415117536022,100100.0000,
2024-06-12 11:58:04.388301,2024-06-12 11:58:04.828922,0510e08b-41bf-4468-907a-a3de6f705372,8887632340,001,50000.0000,D,7c476d36-8938-46dc-8858-641462727d1b,BCA281809363,Pembayaran Tagihan PLN - 325517536022,50000.0000,
2024-06-12 11:58:04.388301,2024-06-12 11:58:04.828922,0510e08b-41bf-4468-907a-a3de6f705372,8887632340,001,2500.0000,D,7c476d36-8938-46dc-8858-641462727d1b,BCA281809363,Pembayaran Tagihan PLN - 325517536022,2500.0000,
2024-06-12 11:54:06.783323,2024-06-12 11:54:07.179497,e0683633-460a-4062-ac2b-68cd6e96f723,8887694050,888,2500.0000,D,cb09a86f-d3a4-444f-aaec-471fb50f9307,44775988,BIF OUT - PDBKIDJ1 - NASABAH null DUMMY -  ,2500.0000,
2024-06-12 11:54:06.783323,2024-06-12 11:54:07.179497,e0683633-460a-4062-ac2b-68cd6e96f723,8887694050,888,25000.0000,D,cb09a86f-d3a4-444f-aaec-471fb50f9307,44775988,BIF OUT - PDBKIDJ1 - NASABAH null DUMMY -  ,25000.0000,
2024-06-12 11:51:30.188438,2024-06-12 11:51:30.565091,b5d3b3ea-b68b-478d-80cb-09ebf8f5c6a6,8885074925,888,1500.0000,D,a42bc276-8180-471f-811a-b7ec93d6325f,BCA887971632,Pembelian Pulsa - Telkomsel Rp25.000 081234000011,1500.0000,
2024-06-12 11:51:30.188438,2024-06-12 11:51:30.565091,b5d3b3ea-b68b-478d-80cb-09ebf8f5c6a6,8885074925,888,25000.0000,D,a42bc276-8180-471f-811a-b7ec93d6325f,BCA887971632,Pembelian Pulsa - Telkomsel Rp25.000 081234000011,25000.0000,
2024-06-12 11:51:08.461969,2024-06-12 11:51:08.907929,992490a5-c650-47d2-b7f2-2778daa8839d,8885082175,027,2500.0000,D,32a712e6-a02f-422b-a4e1-ec942f61dc5b,58483401,BIF OUT - CENAIDJA - NASABAH BCA DUMMY -  ,2500.0000,
2024-06-12 11:51:08.461969,2024-06-12 11:51:08.907929,992490a5-c650-47d2-b7f2-2778daa8839d,8885082175,027,50528.0000,D,32a712e6-a02f-422b-a4e1-ec942f61dc5b,58483401,BIF OUT - CENAIDJA - NASABAH BCA DUMMY -  ,50528.0000,
2024-06-12 11:50:56.938977,2024-06-12 11:50:57.346543,16d0392a-18e4-442e-a234-1d11dcd10eaf,8887632340,001,2500.0000,C,ed9ce3f4-7954-4436-b74a-5d6a498c7824,BCA816329658R,REV Pembayaran Tagihan PLN - 325517536002,,2500.0000
2024-06-12 11:50:56.938977,2024-06-12 11:50:57.346543,16d0392a-18e4-442e-a234-1d11dcd10eaf,8887632340,001,50000.0000,C,ed9ce3f4-7954-4436-b74a-5d6a498c7824,BCA816329658R,REV Pembayaran Tagihan PLN - 325517536002,,50000.0000
2024-06-12 11:50:50.984635,2024-06-12 11:50:51.360875,5e6f0ae4-0fa5-4719-b8d3-3b4f14a544e7,8887736299,888,2500.0000,C,6a8ba141-5279-446a-8ad6-3525d2fd4973,BCA816428827R,REV Pembayaran Tagihan PLN - 325517536002,,2500.0000
2024-06-12 11:50:50.984635,2024-06-12 11:50:51.360875,5e6f0ae4-0fa5-4719-b8d3-3b4f14a544e7,8887736299,888,50000.0000,C,6a8ba141-5279-446a-8ad6-3525d2fd4973,BCA816428827R,REV Pembayaran Tagihan PLN - 325517536002,,50000.0000
2024-06-12 11:50:45.526071,2024-06-12 11:50:45.901921,3cd5b8a4-ca28-4c5e-90af-148d5ecba1c4,8887724741,888,2500.0000,C,1a2690f1-5aea-45c2-9f4f-f2e5d1d2928f,BCA816239670R,REV Pembayaran Tagihan PLN - 325517536002,,2500.0000
2024-06-12 11:50:45.526071,2024-06-12 11:50:45.901921,3cd5b8a4-ca28-4c5e-90af-148d5ecba1c4,8887724741,888,50000.0000,C,1a2690f1-5aea-45c2-9f4f-f2e5d1d2928f,BCA816239670R,REV Pembayaran Tagihan PLN - 325517536002,,50000.0000
2024-06-12 11:50:35.583191,2024-06-12 11:50:35.915973,b39d04f3-1326-4f06-813d-710914c89896,8887736299,888,2500.0000,D,3050fceb-45ce-44ce-867c-051fc737af02,BCA816428827,Pembayaran Tagihan PLN - 325517536002,2500.0000,
2024-06-12 11:50:35.583191,2024-06-12 11:50:35.915973,b39d04f3-1326-4f06-813d-710914c89896,8887736299,888,50000.0000,D,3050fceb-45ce-44ce-867c-051fc737af02,BCA816428827,Pembayaran Tagihan PLN - 325517536002,50000.0000,
2024-06-12 11:50:28.159435,2024-06-12 11:50:28.526188,1518878a-0fd8-49bb-a409-742e83a3a8ce,8887632340,001,50000.0000,D,3656de64-83bb-4810-83c4-5eddec78e037,BCA816329658,Pembayaran Tagihan PLN - 325517536002,50000.0000,
2024-06-12 11:50:28.159435,2024-06-12 11:50:28.526188,1518878a-0fd8-49bb-a409-742e83a3a8ce,8887632340,001,2500.0000,D,3656de64-83bb-4810-83c4-5eddec78e037,BCA816329658,Pembayaran Tagihan PLN - 325517536002,2500.0000,
2024-06-12 11:50:18.566100,2024-06-12 11:50:18.981660,d57d5e92-824f-414d-83d3-2879aac36d19,8887724741,888,50000.0000,D,fe3254e9-3f85-4061-be54-5fb0613038a0,BCA816239670,Pembayaran Tagihan PLN - 325517536002,50000.0000,
2024-06-12 11:50:18.566100,2024-06-12 11:50:18.981660,d57d5e92-824f-414d-83d3-2879aac36d19,8887724741,888,2500.0000,D,fe3254e9-3f85-4061-be54-5fb0613038a0,BCA816239670,Pembayaran Tagihan PLN - 325517536002,2500.0000,
2024-06-12 11:48:22.531086,2024-06-12 11:48:22.866387,3576caf6-30f9-44dd-9814-19df965fde4d,8887644899,888,25000.0000,C,106511bb-9c0b-4fbe-9bb2-ba435fd1011a,93086684R,BIF OUT - CENAIDJA - NASABAH BCA DUMMY - baru,,25000.0000
2024-06-12 11:48:22.531086,2024-06-12 11:48:22.866387,3576caf6-30f9-44dd-9814-19df965fde4d,8887644899,888,2500.0000,C,106511bb-9c0b-4fbe-9bb2-ba435fd1011a,93086684R,BIF OUT - CENAIDJA - NASABAH BCA DUMMY - baru,,2500.0000
2024-06-12 11:48:15.143121,2024-06-12 11:48:15.555002,d8d53df9-0555-4891-ba30-435ead8bf1cf,8887644899,888,25000.0000,D,afc39475-6538-48d3-a52d-005eb5fa1f1d,93086684,BIF OUT - CENAIDJA - NASABAH BCA DUMMY - baru,25000.0000,
2024-06-12 11:48:15.143121,2024-06-12 11:48:15.555002,d8d53df9-0555-4891-ba30-435ead8bf1cf,8887644899,888,2500.0000,D,afc39475-6538-48d3-a52d-005eb5fa1f1d,93086684,BIF OUT - CENAIDJA - NASABAH BCA DUMMY - baru,2500.0000,
2024-06-12 11:38:57.031505,2024-06-12 11:38:57.355317,1115b4b7-33b8-4727-929a-3a58781499ef,8887632340,001,50000.0000,C,554fec94-8e6a-4b9c-8943-89f410eb76d3,BCA101889637R,REV Pembayaran Tagihan PLN - 325517536021,,50000.0000
2024-06-12 11:38:57.031505,2024-06-12 11:38:57.355317,1115b4b7-33b8-4727-929a-3a58781499ef,8887632340,001,2500.0000,C,554fec94-8e6a-4b9c-8943-89f410eb76d3,BCA101889637R,REV Pembayaran Tagihan PLN - 325517536021,,2500.0000
2024-06-12 11:38:51.129170,2024-06-12 11:38:51.542022,6b530edc-0df3-4906-bc91-64a77beb3c25,8887632340,001,2500.0000,D,c262aba2-02b6-49bf-b418-e216b00842e2,BCA101889637,Pembayaran Tagihan PLN - 325517536021,2500.0000,
2024-06-12 11:38:51.129170,2024-06-12 11:38:51.542022,6b530edc-0df3-4906-bc91-64a77beb3c25,8887632340,001,50000.0000,D,c262aba2-02b6-49bf-b418-e216b00842e2,BCA101889637,Pembayaran Tagihan PLN - 325517536021,50000.0000,
2024-06-12 11:38:42.378877,2024-06-12 11:38:42.788975,e464a410-d778-419a-ae8f-159c901b7bc0,8887724741,888,2500.0000,C,abc5e18d-3bba-4475-b867-d1f15d254f45,BCA082486618R,REV Pembayaran Tagihan PLN - 325517536021,,2500.0000
2024-06-12 11:38:42.378877,2024-06-12 11:38:42.788975,e464a410-d778-419a-ae8f-159c901b7bc0,8887724741,888,50000.0000,C,abc5e18d-3bba-4475-b867-d1f15d254f45,BCA082486618R,REV Pembayaran Tagihan PLN - 325517536021,,50000.0000
2024-06-12 11:38:33.336249,2024-06-12 11:38:33.714661,dc5b4163-2130-4cae-8d50-22f836fb27ff,8887736299,888,50000.0000,C,4a60705b-16fa-4be3-8612-159cd251ec30,BCA082628223R,REV Pembayaran Tagihan PLN - 325517536021,,50000.0000
2024-06-12 11:38:33.336249,2024-06-12 11:38:33.714661,dc5b4163-2130-4cae-8d50-22f836fb27ff,8887736299,888,2500.0000,C,4a60705b-16fa-4be3-8612-159cd251ec30,BCA082628223R,REV Pembayaran Tagihan PLN - 325517536021,,2500.0000
2024-06-12 11:38:19.708382,2024-06-12 11:38:20.062827,a5af29c6-b956-4a2b-be32-e3ca48598b0e,8887724741,888,2500.0000,D,fb160f68-d266-4ee8-a2b6-b68a6e6cd82a,BCA082486618,Pembayaran Tagihan PLN - 325517536021,2500.0000,
2024-06-12 11:38:19.708382,2024-06-12 11:38:20.062827,a5af29c6-b956-4a2b-be32-e3ca48598b0e,8887724741,888,50000.0000,D,fb160f68-d266-4ee8-a2b6-b68a6e6cd82a,BCA082486618,Pembayaran Tagihan PLN - 325517536021,50000.0000,
2024-06-12 11:38:05.231992,2024-06-12 11:38:05.568946,556cb4f5-0a39-4bb8-afc2-3bd1a9bb510b,8887736299,888,2500.0000,D,94d5b1f2-370f-4257-be87-2e8754739a1d,BCA082628223,Pembayaran Tagihan PLN - 325517536021,2500.0000,
2024-06-12 11:38:05.231992,2024-06-12 11:38:05.568946,556cb4f5-0a39-4bb8-afc2-3bd1a9bb510b,8887736299,888,50000.0000,D,94d5b1f2-370f-4257-be87-2e8754739a1d,BCA082628223,Pembayaran Tagihan PLN - 325517536021,50000.0000,
2024-06-12 11:31:00.452742,2024-06-12 11:31:00.746721,d4750ec7-214f-4966-9a96-8f3f8fe9ca87,8887694050,888,29927394.1800,D,acb51477-0403-4182-978c-09b9ce284141,BCA658089641,Lunas 12-06-2024 8887728700,29927394.1800,
2024-06-12 11:29:47.348613,2024-06-12 11:29:47.708112,bed91960-331f-437e-8618-435010aaef0a,8887694050,888,650000000.0000,C,274da352-5421-4582-a460-3d0773e3614f,BCAS48787548,SETORAN TUNAI,,650000000.0000
2024-06-12 11:28:28.337517,2024-06-12 11:28:28.625990,0135c290-6c66-408f-b4db-da8807409249,8887740929,001,200000.0000,C,515f5068-2c8b-4c1b-acb9-bc4358ede1db,BCA505270483,MBSTRF 0010465821(MUHAMMAD R) to 8887740929(MUHAMMAD R) - Wadiah Initial Fund,,200000.0000
2024-06-12 11:27:03.243794,2024-06-12 11:27:03.568268,fcb20c95-ac28-4d83-9d13-881a26f129ce,8887736299,888,50000.0000,C,3513b17b-4695-43ea-b046-26e3ad59fc39,BCA395171854R,REV Pembayaran Tagihan PLN - 312517536022,,50000.0000
2024-06-12 11:27:03.243794,2024-06-12 11:27:03.568268,fcb20c95-ac28-4d83-9d13-881a26f129ce,8887736299,888,2500.0000,C,3513b17b-4695-43ea-b046-26e3ad59fc39,BCA395171854R,REV Pembayaran Tagihan PLN - 312517536022,,2500.0000
2024-06-12 11:26:40.529953,2024-06-12 11:26:40.887183,a716c564-b700-4ed7-80cf-96d115799aef,8887736299,888,50000.0000,D,83782c60-d5d7-469a-b3c3-1669e41e3508,BCA395171854,Pembayaran Tagihan PLN - 312517536022,50000.0000,
2024-06-12 11:26:40.529953,2024-06-12 11:26:40.887183,a716c564-b700-4ed7-80cf-96d115799aef,8887736299,888,2500.0000,D,83782c60-d5d7-469a-b3c3-1669e41e3508,BCA395171854,Pembayaran Tagihan PLN - 312517536022,2500.0000,
2024-06-12 11:23:07.584321,2024-06-12 11:23:07.941513,e2a81a2e-26ac-4d21-9d1d-67eadd9ed1fe,8887553801,888,235.0000,D,2c6b247c-e85b-4e7b-8647-37739f6e0a9c,BCA185480721,MBSTRF 8887553801(JOSHUA ALV) to 8887624420(ESTER CARO) - tessmmfjcj,235.0000,
2024-06-12 11:23:07.584321,2024-06-12 11:23:07.941513,e2a81a2e-26ac-4d21-9d1d-67eadd9ed1fe,8887624420,005,235.0000,C,2c6b247c-e85b-4e7b-8647-37739f6e0a9c,BCA185480721,MBSTRF 8887553801(JOSHUA ALV) to 8887624420(ESTER CARO) - tessmmfjcj,,235.0000
2024-06-12 11:22:47.876983,2024-06-12 11:22:48.258473,06eb12aa-eade-4430-9543-c3dba9d7dd84,8887736299,888,2500.0000,D,c45f5045-7a93-401b-a602-52d1019958ad,BCA165495823,Pembayaran Tagihan PLN - 251017536023,2500.0000,
2024-06-12 11:22:47.876983,2024-06-12 11:22:48.258473,06eb12aa-eade-4430-9543-c3dba9d7dd84,8887736299,888,5198.0000,D,c45f5045-7a93-401b-a602-52d1019958ad,BCA165495823,Pembayaran Tagihan PLN - 251017536023,5198.0000,
2024-06-12 11:19:41.889879,2024-06-12 11:19:42.221515,54325325-8bb1-4d86-abe6-d3dc7f9ca6f6,8887736299,888,100100.0000,D,53b4b2f9-3ecb-499e-a5b6-b5ecf18b7576,BCA979249577,Pembayaran Tagihan PLN - 312517536003,100100.0000,
2024-06-12 11:19:41.889879,2024-06-12 11:19:42.221515,54325325-8bb1-4d86-abe6-d3dc7f9ca6f6,8887736299,888,2500.0000,D,53b4b2f9-3ecb-499e-a5b6-b5ecf18b7576,BCA979249577,Pembayaran Tagihan PLN - 312517536003,2500.0000,
2024-06-12 11:18:33.136484,2024-06-12 11:18:33.444088,4b1f802d-f484-41a8-9dd1-d29b61b4dcf4,8887644899,888,16192383.2600,D,d15657f6-e33a-4d03-a28f-f3e164d60efe,BCA911159652,Lunas 12-06-2024 8887720780,16192383.2600,
2024-06-12 11:14:38.031662,2024-06-12 11:14:38.355981,d104e52a-3ec1-46e1-ae8e-d5e97abea4bb,8887736299,888,2500.0000,C,ad0943ef-d795-49b6-b03e-ad2e5b718d06,BCA612184201R,REV Pembelian Token PLN - PLN Prepaid 01112710290,,2500.0000
